timestamp, PPG_1, PPG_2, window
1460803454,122512,1139502,11
1460803454,122423,1139263,11
1460803454,122444,1139305,11
1460803454,122406,1139172,11
1460803454,122410,1138836,11
1460803454,122440,1139015,11
1460803454,122418,1138763,11
1460803454,122431,1138960,11
1460803454,122359,1139164,11
1460803454,122440,1139117,11
1460803454,122452,1139284,11
1460803454,122448,1139360,11
1460803454,122465,1139202,11
1460803454,122435,1139557,11
1460803454,122431,1139792,11
1460803454,122478,1139894,11
1460803454,122533,1139809,11
1460803454,122533,1139911,11
1460803454,122533,1139650,11
1460803454,122546,1139492,11
1460803454,122461,1139604,11
1460803454,122461,1139548,11
1460803454,122503,1139748,11
1460803454,122628,1139957,11
1460803454,122577,1139847,11
1460803454,122581,1140201,11
1460803454,122581,1140346,11
1460803454,122542,1140162,11
1460803454,122594,1140338,11
1460803454,122649,1140594,11
1460803454,122632,1140321,11
1460803454,122571,1140529,11
1460803454,122606,1140640,11
1460803454,122585,1140512,11
1460803454,122615,1140294,11
1460803454,122594,1140060,11
1460803454,122611,1139979,11
1460803454,122721,1139847,11
1460803454,122649,1140209,11
1460803454,122815,1140090,11
1460803454,122725,1140376,11
1460803454,122751,1140645,11
1460803454,122819,1140645,11
1460803454,122810,1141024,11
1460803454,122772,1141284,11
1460803454,122815,1141134,11
1460803454,122815,1141407,11
1460803454,122776,1141686,11
1460803454,122704,1141676,11
1460803454,122850,1141936,11
1460803454,122850,1142112,11
1460803454,122930,1142513,11
1460803454,122888,1142495,11
1460803454,122973,1142755,11
1460803454,122964,1142994,11
1460803454,122909,1143267,11
1460803454,122952,1143233,11
1460803454,122960,1142914,11
1460803454,122909,1143097,11
1460803454,123032,1143515,11
1460803454,122964,1143297,11
1460803454,122952,1143716,11
1460803454,123041,1143967,11
1460803454,123041,1143720,11
1460803454,123032,1143938,11
1460803454,122973,1143805,11
1460803454,123011,1144040,11
1460803454,123075,1144103,11
1460803454,123049,1144232,11
1460803454,123011,1143946,11
1460803454,122998,1143997,11
1460803454,123088,1144177,11
1460803454,123007,1143733,11
1460803454,123028,1143856,11
1460803454,123032,1144108,11
1460803454,123062,1143716,11
1460803454,123079,1143972,11
1460803454,123049,1144206,11
1460803454,122960,1143818,11
1460803454,123075,1143916,11
1460803454,123075,1143682,11
1460803454,122990,1143733,11
1460803454,122926,1143643,11
1460803454,122969,1143626,11
1460803454,122943,1143703,11
1460803454,123011,1143839,11
1460803454,122935,1143950,11
1460803454,122947,1143660,11
1460803454,123037,1143925,11
1460803454,123020,1143946,11
1460803454,122930,1143707,11
1460803454,122981,1143750,11
1460803454,122823,1143946,11
1460803454,122956,1143587,11
1460803454,122819,1143762,11
1460803454,122871,1143737,11
1460803454,122827,1143430,11
1460803454,122827,1143076,11
1460803454,122806,1143182,11
1460803454,122854,1143055,11
1460803454,122802,1142679,11
1460803454,122879,1142675,11
1460803454,122827,1142321,11
1460803454,122905,1142334,11
1460803454,122798,1142406,11
1460803454,122772,1142095,11
1460803454,122738,1142154,11
1460803454,122827,1142346,11
1460803454,122747,1142052,11
1460803454,122755,1142232,11
1460803454,122823,1142372,11
1460803454,122823,1142175,11
1460803454,122832,1141963,11
1460803454,122806,1141813,11
1460803454,122871,1141485,11
1460803454,122867,1141694,11
1460803454,122935,1141997,11
1460803454,122854,1141766,11
1460803454,122909,1141953,11
1460803454,122901,1142253,11
1460803454,122858,1142167,11
1460803454,122858,1142406,11
1460803454,122884,1142636,11
1460803454,122840,1142495,11
1460803454,122909,1142696,11
1460803454,122930,1142999,11
1460803454,122943,1142952,11
1460803454,122986,1143072,11
1460803454,122986,1143063,11
1460803454,122960,1142897,11
1460803454,123032,1142692,11
1460803454,123020,1142547,11
1460803454,122994,1142453,11
1460803454,123045,1142730,11
1460803454,123007,1143110,11
1460803454,123011,1142858,11
1460803454,123007,1143187,11
1460803454,123049,1143519,11
1460803454,123113,1143409,11
1460803454,123088,1143660,11
1460803454,123233,1143938,11
1460803454,123105,1143745,11
1460803454,123135,1144112,11
1460803454,123144,1144385,11
1460803454,123161,1144317,11
1460803454,123144,1144372,11
1460803454,123203,1144211,11
1460803454,123233,1144065,11
1460803454,123242,1143822,11
1460803454,123216,1143673,11
1460803454,123225,1143485,11
1460803454,123220,1143779,11
1460803454,123208,1144215,11
1460803454,123259,1144040,11
1460803454,123220,1144274,11
1460803454,123297,1144416,11
1460803454,123305,1144454,11
1460803454,123305,1144330,11
1460803454,123267,1144535,11
1460803454,123267,1144304,11
1460803454,123297,1144539,11
1460803454,123301,1144791,11
1460803454,123293,1144454,11
1460803454,123288,1144283,11
1460803454,123305,1144151,11
1460803454,123288,1143801,11
1460803454,123271,1144198,11
1460803454,123259,1144325,11
1460803454,123271,1144078,11
1460803454,123276,1144202,11
1460803454,123191,1143891,11
1460803454,123140,1143745,11
1460803454,123229,1143967,11
1460803454,123199,1144206,11
1460803454,123113,1143895,11
1460803454,123165,1143925,11
1460803454,123165,1143796,11
1460803454,123148,1143502,11
1460803454,123191,1143246,11
1460803454,123075,1143144,11
1460803454,123088,1142799,11
1460803454,123079,1142943,11
1460803454,123161,1143318,11
1460803454,123011,1143045,11
1460803454,123058,1143272,11
1460803454,123015,1143468,11
1460803454,123092,1143221,11
1460803454,123007,1143532,11
1460803454,123020,1143762,11
1460803454,123062,1143477,11
1460803454,123045,1143809,11
1460803454,123024,1143950,11
1460803454,123007,1143605,11
1460803454,123075,1143370,11
1460803454,122994,1143221,11
1460803454,122973,1142956,11
1460803454,123032,1142790,11
1460803454,123028,1142892,11
1460803454,123075,1142636,11
1460803454,123071,1143076,11
1460803454,123109,1143153,11
1460803454,123071,1143041,11
1460803454,123015,1143392,11
1460803454,123062,1143574,11
1460803454,123028,1143182,11
1460803454,123092,1143396,11
1460803454,122994,1143758,11
1460803454,123007,1143643,11
1460803454,123066,1143852,11
1460803454,123117,1144061,11
1460803454,123020,1143826,11
1460803454,123117,1143605,11
1460803454,123058,1143506,11
1460803454,123100,1143221,11
1460803454,123092,1143443,11
1460803454,123100,1143809,11
1460803454,123083,1143591,11
1460803454,123024,1143754,11
1460803454,123113,1144194,11
1460803454,123157,1144057,11
1460803454,123152,1144351,11
1460803454,123105,1144710,11
1460803454,123161,1144393,11
1460803454,123092,1144761,11
1460803454,123152,1145047,11
1460803454,123105,1144675,11
1460803454,123105,1144782,11
1460803454,123157,1144598,11
1460803454,123157,1144454,11
1460803454,123148,1144198,11
1460803454,123148,1143942,11
1460803454,123161,1143818,11
1460803454,123225,1144168,11
1460803454,123203,1144522,11
1460803454,123212,1144467,11
1460803454,123225,1144727,11
1460803454,123191,1144935,11
1460803454,123191,1144727,11
1460803454,123225,1145132,11
1460803454,123199,1145349,11
1460803454,123284,1145239,11
1460803454,123263,1145093,11
1460803454,123288,1144935,11
1460803454,123199,1144871,11
1460803454,123310,1144624,11
1460803454,123373,1144897,11
1460803454,123373,1144795,11
1460803454,123430,1145247,11
1460803454,123442,1145464,11
1460803454,123331,1145256,11
1460803454,123386,1145520,11
1460803454,123425,1145827,11
1460803454,123434,1145593,11
1460803454,123408,1145844,11
1460803454,123404,1146036,11
1460803454,123284,1145861,11
1460803454,123284,1145567,11
1460803454,123327,1145707,11
1460803454,123250,1145417,11
1460803454,123331,1145055,11
1460803454,123322,1145068,11
1460803454,123220,1144748,11
1460803454,123284,1145277,11
1460803454,123109,1145571,11
1460803454,123109,1145571,11
1460803454,123088,1145252,11
1460803454,123088,1145371,11
1460803454,123088,1145371,11
1460803454,123049,1145047,11
1460803454,123011,1144880,11
1460803454,123011,1144880,11
1460803454,122939,1144701,11
1460803454,122939,1144304,11
1460803454,122943,1144151,11
1460803454,122922,1143830,11
1460803454,122850,1143434,11
1460803454,122947,1143085,11
1460803454,122930,1143379,11
1460803454,122884,1143481,11
1460803454,122862,1143102,11
1460803454,122858,1143341,11
1460803454,122956,1143643,11
1460803454,122964,1143409,11
1460803454,122892,1143515,11
1460803454,122901,1143737,11
1460803454,122862,1143553,11
1460803454,122862,1143553,11
1460803454,122785,1143788,11
1460803454,122785,1143498,11
1460803454,122802,1143280,11
1460803454,122832,1142914,11
1460803454,122755,1142611,11
1460803454,122670,1142385,11
1460803454,122759,1142649,11
1460803454,122721,1142470,11
1460803454,122810,1142747,11
1460803454,122810,1143033,11
1460803454,122772,1142901,11
1460803454,122696,1143085,11
1460803454,122734,1143506,11
1460803454,122734,1143506,11
1460803454,122810,1143208,11
1460803454,122768,1142986,11
1460803454,122810,1142751,11
1460803454,122759,1142539,11
1460803454,122772,1142867,11
1460803454,122836,1142636,11
1460803454,122772,1142846,11
1460803454,122781,1143170,11
1460803454,122764,1143102,11
1460803454,122815,1143328,11
1460803454,122930,1143532,11
1460803454,122836,1143400,11
1460803454,122827,1143601,11
1460803454,122875,1143864,11
1460803454,122926,1143792,11
1460803454,122789,1143972,11
1460803454,122862,1144215,11
1460803454,122913,1143899,11
1460803454,122930,1143699,11
1460803454,122947,1143443,11
1460803454,122952,1143208,11
1460803454,122913,1143063,11
1460803454,122964,1143455,11
1460803454,122981,1143366,11
1460803454,122964,1143652,11
1460803454,122998,1143805,11
1460803454,122960,1143639,11
1460803454,122990,1144129,11
1460803454,123066,1144406,11
1460803454,123011,1144228,11
1460803454,123105,1144577,11
1460803454,123028,1144795,11
1460803454,123049,1144748,11
1460803454,123049,1144748,11
1460803454,123165,1144854,11
1460803454,123186,1144774,11
1460803454,123165,1144671,11
1460803454,123174,1144632,11
1460803454,123208,1144603,11
1460803454,123195,1144996,11
1460803454,123233,1145256,11
1460803454,123254,1145221,11
1460803454,123152,1145460,11
1460803454,123135,1145665,11
1460803454,123250,1145328,11
1460803454,123237,1145631,11
1460803454,123225,1145955,11
1460803454,123237,1145853,11
1460803454,123242,1146079,11
1460803454,123203,1146232,11
1460803454,123131,1145900,11
1460803454,123186,1145447,11
1460803454,123113,1145132,11
1460803454,123109,1144786,11
1460803454,123140,1144778,11
1460803454,123041,1144437,11
1460803454,123054,1144198,11
1460803454,123028,1144317,11
1460803454,123007,1144535,11
1460803454,122943,1144245,11
1460803454,123062,1144372,11
1460803454,122994,1144637,11
1460803454,123045,1144240,11
1460803454,122867,1144283,11
1460803454,122867,1144283,11
1460803454,122901,1144445,11
1460803454,122888,1144103,11
1460803454,122888,1143720,11
1460803454,122785,1143485,11
1460803454,122850,1143011,11
1460803454,122738,1143324,11
1460803454,122785,1142884,11
1460803454,122789,1143127,11
1460803454,122755,1143280,11
1460803454,122768,1143037,11
1460803454,122725,1143250,11
1460803454,122759,1143358,11
1460803454,122704,1143051,11
1460803454,122751,1143272,11
1460803454,122713,1143451,11
1460803454,122759,1143199,11
1460803454,122759,1143093,11
1460803454,122708,1143174,11
1460803454,122721,1143153,11
1460803454,122615,1143127,11
1460803454,122657,1143238,11
1460803454,122691,1142875,11
1460803454,122674,1143011,11
1460803454,122653,1143165,11
1460803454,122606,1142871,11
1460803454,122563,1142999,11
1460803454,122619,1143161,11
1460803454,122594,1142772,11
1460803454,122525,1143041,11
1460803454,122554,1143148,11
1460803454,122615,1142939,11
1460803454,122640,1143140,11
1460803454,122645,1143434,11
1460803454,122645,1143161,11
1460803454,122615,1143379,11
1460803454,122611,1142999,11
1460803454,122550,1143114,11
1460803454,122585,1143259,11
1460803454,122581,1143417,11
1460803454,122559,1143195,11
1460803454,122657,1143434,11
1460803454,122628,1143574,11
1460803454,122679,1143259,11
1460803454,122657,1143417,11
1460803454,122606,1143635,11
1460803454,122674,1143413,11
1460803454,122696,1143532,11
1460803454,122670,1143703,11
1460803454,122798,1143502,11
1460803454,122755,1143532,11
1460803454,122730,1143677,11
1460803454,122819,1143830,11
1460803454,122755,1143532,11
1460803454,122687,1143643,11
1460803454,122734,1143358,11
1460803454,122789,1143523,11
1460803454,122747,1143665,11
1460803454,122802,1143609,11
1460803454,122747,1143733,11
1460803454,122844,1143942,11
1460803454,122793,1143741,11
1460803454,122858,1143891,11
1460803454,122858,1143775,11
1460803454,122827,1143874,11
1460803454,122969,1143690,11
1460803454,122896,1143699,11
1460803454,122832,1143847,11
1460803454,122884,1143959,11
1460803454,122926,1144103,11
1460803454,122943,1143856,11
1460803454,123007,1144048,11
1460803454,123071,1144402,11
1460803454,123071,1144044,11
1460803454,123071,1144296,11
1460803454,123096,1144547,11
1460803454,123203,1144454,11
1460803454,123092,1144765,11
1460803454,123075,1144970,11
1460803454,123113,1144859,11
1460803454,123113,1144693,11
1460803454,123117,1144829,11
1460803454,123113,1144496,11
1460803454,123058,1144313,11
1460803454,123037,1144160,11
1460803454,122998,1143856,11
1460803454,123032,1144035,11
1460803454,123037,1144211,11
1460803454,123003,1143929,11
1460803454,122986,1144202,11
1460803454,122943,1144202,11
1460803454,122892,1143835,11
1460803454,122896,1143669,11
1460803454,122901,1143864,11
1460803454,122879,1143566,11
1460803454,122793,1143703,11
1460803454,122785,1143882,11
1460803454,122810,1143579,11
1460803454,122772,1143255,11
1460803454,122742,1142875,11
1460803454,122781,1142461,11
1460803454,122764,1142205,11
1460803454,122674,1142359,11
1460803454,122679,1141941,11
1460803454,122679,1142236,11
1460803454,122696,1142338,11
1460803454,122674,1142099,11
1460803454,122623,1142329,11
1460803454,122683,1142453,11
1460803454,122691,1142120,11
1460803454,122589,1142120,11
1460803454,122687,1142253,11
1460803454,122594,1142005,11
1460803454,122657,1142116,11
1460803454,122581,1142291,11
1460803454,122619,1141847,11
1460803454,122554,1141604,11
1460803454,122546,1141280,11
1460803454,122516,1140998,11
1460803454,122571,1140772,11
1460803454,122537,1140956,11
1460803454,122594,1140730,11
1460803454,122525,1140909,11
1460803454,122444,1141058,11
1460803454,122440,1140884,11
1460803454,122537,1141041,11
1460803454,122516,1141203,11
1460803454,122418,1140994,11
1460803454,122529,1140636,11
1460803454,122554,1140367,11
1460803454,122499,1140052,11
1460803454,122431,1140325,11
1460803454,122406,1140559,11
1460803454,122474,1140311,11
1460803454,122537,1140713,11
1460803454,122486,1140913,11
1460803454,122537,1140700,11
1460803454,122495,1140896,11
1460803454,122577,1141318,11
1460803454,122559,1140969,11
1460803454,122537,1141284,11
1460803454,122537,1141561,11
1460803454,122606,1141438,11
1460803454,122585,1141728,11
1460803454,122525,1141741,11
1460803454,122525,1141489,11
1460803454,122602,1141237,11
1460803454,122606,1141083,11
1460803454,122598,1140827,11
1460803454,122491,1140751,11
1460803454,122598,1141079,11
1460803454,122550,1140977,11
1460803454,122628,1141322,11
1460803454,122640,1141540,11
1460803454,122619,1141399,11
1460803454,122657,1141783,11
1460803454,122628,1142022,11
1460803454,122645,1142048,11
1460803454,122717,1142465,11
1460803454,122759,1142704,11
1460803454,122708,1142615,11
1460803454,122708,1142487,11
1460803454,122772,1142397,11
1460803454,122823,1142257,11
1460803454,122871,1142240,11
1460803454,122901,1142487,11
1460803454,122939,1142266,11
1460803454,122871,1142721,11
1460803454,122871,1142977,11
1460803454,122960,1142786,11
1460803454,122981,1143140,11
1460803454,122994,1143358,11
1460803454,122930,1143187,11
1460803454,122981,1143434,11
1460803454,122926,1143818,11
1460803454,122956,1143549,11
1460803454,122947,1143805,11
1460803454,123045,1144001,11
1460803454,123011,1143724,11
1460803454,122956,1143396,11
1460803454,122960,1143119,11
1460803454,122964,1142952,11
1460803454,122990,1143089,11
1460803454,122947,1143272,11
1460803454,122969,1143089,11
1460803454,122981,1143293,11
1460803454,122867,1143579,11
1460803454,122875,1143225,11
1460803454,122827,1143447,11
1460803454,122905,1143686,11
1460803454,122888,1143306,11
1460803454,122888,1143024,11
1460803454,122840,1142778,11
1460803454,122734,1142513,11
1460803454,122691,1142154,11
1460803454,122810,1142244,11
1460803454,122704,1142027,11
1460803454,122679,1142226,11
1460803454,122687,1142312,11
1460803454,122776,1142099,11
1460803454,122662,1142010,11
1460803454,122738,1142116,11
1460803454,122725,1141902,11
1460803454,122730,1142018,11
1460803454,122717,1142274,11
1460803454,122679,1141971,11
1460803454,122636,1142112,11
1460803454,122713,1142150,11
1460803454,122666,1141959,11
1460803454,122653,1141724,11
1460803454,122645,1141455,11
1460803454,122577,1141182,11
1460803454,122598,1140986,11
1460803454,122674,1141130,11
1460803454,122687,1140973,11
1460803454,122679,1141174,11
1460803454,122657,1141361,11
1460803454,122670,1141075,11
1460803454,122657,1141655,11
1460803454,122708,1141907,11
1460803454,122708,1141907,11
1460803454,122776,1141864,11
1460803454,122751,1142056,11
1460803454,122751,1141766,11
1460803454,122785,1141442,11
1460803454,122772,1141421,11
1460803454,122772,1141421,11
1460803454,122628,1141297,11
1460803454,122747,1141472,11
1460803454,122759,1141276,11
1460803454,122781,1141430,11
1460803454,122802,1142014,11
1460803454,122802,1142014,11
1460803454,122670,1141754,11
1460803454,122674,1141997,11
1460803454,122772,1141851,11
1460803454,122747,1142005,11
1460803454,122742,1141809,11
1460803454,122755,1141485,11
1460803454,122759,1141395,11
1460803454,122764,1141117,11
1460803454,122836,1141079,11
1460803454,122850,1141339,11
1460803454,122823,1141540,11
1460803454,122840,1141314,11
1460803454,122768,1141663,11
1460803454,122943,1141822,11
1460803454,122930,1141672,11
1460803454,122888,1141976,11
1460803454,122905,1142232,11
1460803454,122862,1142099,11
1460803454,122901,1142474,11
1460803454,122875,1143016,11
1460803454,122875,1143016,11
1460803454,123032,1142812,11
1460803454,122939,1142611,11
1460803454,122922,1142474,11
1460803454,122913,1142270,11
1460803454,123049,1142014,11
1460803454,123037,1141881,11
1460803454,123020,1142171,11
1460803454,122990,1142581,11
1460803454,123020,1142453,11
1460803454,123045,1142837,11
1460803454,123045,1143144,11
1460803454,123041,1143016,11
1460803454,123003,1143332,11
1460803454,123105,1143631,11
1460803454,123092,1143460,11
1460803454,123113,1143639,11
1460803454,123144,1143635,11
1460803454,123117,1143345,11
1460803454,123109,1142960,11
1460803454,123075,1142824,11
1460803454,123079,1142581,11
1460803454,123037,1142799,11
1460803454,123049,1142994,11
1460803454,122973,1142658,11
1460803454,122990,1142914,11
1460803454,122939,1143106,11
1460803454,122935,1142782,11
1460803454,122926,1143024,11
1460803454,122935,1143208,11
1460803454,122888,1142790,11
1460803454,122854,1142871,11
1460803454,122909,1143097,11
1460803454,122827,1142880,11
1460803454,122823,1142790,11
1460803454,122879,1142487,11
1460803454,122793,1142308,11
1460803454,122713,1141856,11
1460803454,122704,1141703,11
1460803454,122696,1141225,11
1460803454,122764,1141421,11
1460803454,122776,1141515,11
1460803454,122691,1141225,11
1460803454,122691,1141447,11
1460803454,122713,1141583,11
1460803454,122717,1141314,11
1460803454,122666,1141540,11
1460803454,122696,1141745,11
1460803454,122704,1141527,11
1460803454,122687,1141612,11
1460803454,122687,1141612,11
1460803454,122679,1141703,11
1460803454,122713,1141468,11
1460803454,122687,1141421,11
1460803454,122577,1141109,11
1460803454,122619,1140819,11
1460803454,122653,1141011,11
1460803454,122598,1140768,11
1460803454,122623,1140892,11
1460803454,122645,1141208,11
1460803454,122615,1140956,11
1460803454,122632,1141318,11
1460803454,122594,1141438,11
1460803454,122594,1141438,11
1460803454,122615,1141502,11
1460803454,122594,1141182,11
1460803454,122628,1141430,11
1460803454,122550,1141220,11
1460803454,122529,1141348,11
1460803454,122571,1141092,11
1460803454,122619,1141216,11
1460803454,122623,1141425,11
1460803454,122632,1141267,11
1460803454,122632,1141694,11
1460803454,122602,1141817,11
1460803454,122708,1141707,11
1460803454,122738,1141902,11
1460803454,122606,1142137,11
1460803454,122674,1141800,11
1460803454,122713,1141877,11
1460803454,122781,1142001,11
1460803454,122751,1142095,11
1460803454,122734,1142044,11
1460803454,122759,1142351,11
1460803454,122836,1142107,11
1460803454,122789,1142317,11
1460803454,122721,1142649,11
1460803454,122815,1142573,11
1460803454,122747,1142768,11
1460803454,122875,1142990,11
1460803454,122823,1142782,11
1460803454,122836,1143204,11
1460803454,122892,1143409,11
1460803454,122892,1143106,11
1460803454,122947,1143392,11
1460803454,122926,1143737,11
1460803454,122926,1143438,11
1460803454,122922,1143771,11
1460803454,122960,1143498,11
1460803454,123003,1143737,11
1460803454,122918,1143485,11
1460803454,122956,1143639,11
1460803454,122981,1143341,11
1460803454,122943,1143682,11
1460803454,123066,1143933,11
1460803454,123024,1143754,11
1460803454,123015,1144040,11
1460803454,123092,1144450,11
1460803454,123037,1144321,11
1460803454,123075,1144420,11
1460803454,123075,1144723,11
1460803454,123079,1144603,11
1460803454,123131,1144854,11
1460803454,123131,1144496,11
1460803454,123054,1144693,11
1460803454,123161,1144402,11
1460803454,123096,1144458,11
1460803454,123092,1144086,11
1460803454,123092,1144317,11
1460803454,123058,1144313,11
1460803454,123015,1143997,11
1460803454,122990,1144031,11
1460803454,123037,1144143,11
1460803454,123032,1143707,11
1460803454,122986,1143711,11
1460803454,123007,1143724,11
1460803454,123020,1143280,11
1460803454,122930,1143276,11
1460803454,122926,1143187,11
1460803454,122858,1142867,11
1460803454,122836,1142543,11
1460803454,122875,1142257,11
1460803454,122806,1141890,11
1460803454,122751,1141485,11
1460803454,122742,1141561,11
1460803454,122759,1141339,11
1460803454,122759,1141574,11
1460803454,122742,1141587,11
1460803454,122725,1141305,11
1460803454,122691,1141045,11
1460803454,122691,1141229,11
1460803454,122645,1140823,11
1460803454,122645,1140823,11
1460803454,122640,1140602,11
1460803454,122628,1140474,11
1460803454,122619,1140260,11
1460803454,122636,1139991,11
1460803454,122577,1139821,11
1460803454,122619,1139953,11
1460803454,122550,1140201,11
1460803454,122594,1139906,11
1460803454,122594,1140128,11
1460803454,122499,1140175,11
1460803454,122550,1139987,11
1460803454,122632,1140056,11
1460803454,122619,1140235,11
1460803454,122563,1139966,11
1460803454,122482,1140188,11
1460803454,122550,1140397,11
1460803454,122503,1140065,11
1460803454,122491,1139748,11
1460803454,122516,1139471,11
1460803454,122533,1139297,11
1460803454,122457,1139411,11
1460803454,122452,1139667,11
1460803454,122499,1139523,11
1460803454,122393,1139663,11
1460803454,122503,1139838,11
1460803454,122482,1139548,11
1460803454,122516,1139800,11
1460803454,122474,1140056,11
1460803454,122567,1139915,11
1460803454,122594,1140167,11
1460803454,122491,1140325,11
1460803454,122554,1140030,11
1460803454,122602,1140329,11
1460803454,122508,1140427,11
1460803454,122571,1140226,11
1460803454,122577,1140086,11
1460803454,122611,1139996,11
1460803454,122503,1139604,11
1460803454,122550,1139335,11
1460803454,122615,1139655,11
1460803454,122602,1139475,11
1460803454,122554,1139633,11
1460803454,122674,1139923,11
1460803454,122662,1139723,11
1460803454,122679,1140103,11
1460803454,122657,1140414,11
1460803454,122640,1140277,11
1460803454,122687,1140670,11
1460803454,122730,1140973,11
1460803454,122789,1140802,11
1460803454,122789,1140909,11
1460803454,122789,1140708,11
1460803454,122879,1140554,11
1460803454,122696,1140418,11
1460803454,122806,1140205,11
1460803454,122747,1140120,11
1460803454,122793,1140389,11
1460803454,122823,1140789,11
1460803454,122789,1140768,11
1460803454,122827,1141140,11
1460803454,122810,1141407,11
1460803454,122832,1141485,11
1460803454,122930,1141792,11
1460803454,122922,1141924,11
1460803454,122935,1141749,11
1460803454,122943,1141532,11
1460803454,122947,1141536,11
1460803454,122977,1141348,11
1460803454,122977,1141720,11
1460803454,123007,1142014,11
1460803454,123071,1141941,11
1460803454,123075,1142372,11
1460803454,123105,1142658,11
1460803454,123117,1142551,11
1460803454,123165,1143003,11
1460803454,123096,1143358,11
1460803454,123174,1143280,11
1460803454,123199,1143545,11
1460803454,123233,1143796,11
1460803454,123195,1143847,11
1460803454,123182,1143942,11
1460803454,123233,1143652,11
1460803454,123186,1143255,11
1460803454,123161,1142960,11
1460803454,123161,1143165,11
1460803454,123148,1142909,11
1460803454,123109,1143063,11
1460803454,123105,1143144,11
1460803454,123100,1142820,11
1460803454,123032,1142956,11
1460803454,123066,1143153,11
1460803454,123062,1142850,11
1460803454,122935,1143102,11
1460803454,122930,1143068,11
1460803454,122981,1142863,11
1460803454,123024,1142402,11
1460803454,122858,1142240,11
1460803454,122926,1141959,11
1460803454,122858,1141553,11
1460803454,122905,1141117,11
1460803454,122772,1141212,11
1460803454,122871,1140969,11
1460803454,122879,1140700,11
1460803454,122772,1140363,11
1460803454,122815,1140559,11
1460803454,122871,1140619,11
1460803454,122840,1140355,11
1460803454,122700,1140452,11
1460803454,122751,1140632,11
1460803454,122730,1140298,11
1460803454,122691,1140418,11
1460803454,122717,1140491,11
1460803454,122674,1140192,11
1460803454,122657,1140184,11
1460803454,122623,1139919,11
1460803454,122559,1139621,11
1460803454,122567,1139343,11
1460803454,122571,1139467,11
1460803454,122537,1139314,11
1460803454,122581,1139506,11
1460803454,122503,1139646,11
1460803454,122542,1139407,11
1460803454,122529,1139638,11
1460803454,122533,1139851,11
1460803454,122554,1139718,11
1460803454,122602,1139864,11
1460803454,122550,1140082,11
1460803454,122465,1139752,11
1460803454,122563,1139595,11
1460803454,122503,1139237,11
1460803454,122457,1139066,11
1460803454,122503,1138763,11
1460803454,122457,1138887,11
1460803464,122367,1138738,12
1460803464,122474,1139011,12
1460803464,122384,1139246,12
1460803464,122448,1139215,12
1460803464,122516,1139514,12
1460803464,122486,1139769,12
1460803464,122469,1139608,12
1460803464,122495,1139710,12
1460803464,122542,1140290,12
1460803464,122542,1140290,12
1460803464,122435,1140213,12
1460803464,122406,1140158,12
1460803464,122414,1139838,12
1460803464,122474,1139612,12
1460803464,122474,1139663,12
1460803464,122474,1139663,12
1460803464,122469,1139492,12
1460803464,122516,1139813,12
1460803464,122537,1139701,12
1460803464,122581,1139885,12
1460803464,122567,1140239,12
1460803464,122594,1140363,12
1460803464,122653,1140738,12
1460803464,122653,1140738,12
1460803464,122619,1140588,12
1460803464,122640,1140905,12
1460803464,122717,1141237,12
1460803464,122725,1141066,12
1460803464,122759,1140853,12
1460803464,122764,1140611,12
1460803464,122691,1140435,12
1460803464,122725,1140674,12
1460803464,122772,1141032,12
1460803464,122819,1140930,12
1460803464,122840,1141117,12
1460803464,122840,1141502,12
1460803464,122952,1141758,12
1460803464,122952,1141758,12
1460803464,122943,1142090,12
1460803464,122909,1142082,12
1460803464,122969,1142376,12
1460803464,122905,1142675,12
1460803464,122973,1142594,12
1460803464,123011,1142615,12
1460803464,123020,1142560,12
1460803464,123032,1142334,12
1460803464,123071,1141997,12
1460803464,123032,1141894,12
1460803464,123007,1141745,12
1460803464,123015,1142048,12
1460803464,123045,1142380,12
1460803464,123049,1142376,12
1460803464,123037,1142820,12
1460803464,123079,1143182,12
1460803464,123092,1143037,12
1460803464,123117,1143404,12
1460803464,123117,1143404,12
1460803464,123216,1143289,12
1460803464,123267,1143063,12
1460803464,123229,1142939,12
1460803464,123242,1142799,12
1460803464,123293,1142628,12
1460803464,123186,1142653,12
1460803464,123174,1142317,12
1460803464,123327,1142389,12
1460803464,123203,1142670,12
1460803464,123254,1142393,12
1460803464,123220,1142636,12
1460803464,123199,1142977,12
1460803464,123178,1142709,12
1460803464,123058,1142807,12
1460803464,123088,1143114,12
1460803464,123113,1142755,12
1460803464,123113,1142755,12
1460803464,123152,1142730,12
1460803464,123045,1142359,12
1460803464,123037,1142103,12
1460803464,123071,1142359,12
1460803464,123003,1142133,12
1460803464,122947,1142329,12
1460803464,123003,1142513,12
1460803464,122947,1142197,12
1460803464,122935,1142317,12
1460803464,122922,1142543,12
1460803464,123015,1142197,12
1460803464,122926,1142465,12
1460803464,122892,1142611,12
1460803464,122918,1142154,12
1460803464,122867,1142222,12
1460803464,122840,1142414,12
1460803464,122840,1142414,12
1460803464,122913,1142581,12
1460803464,122871,1142188,12
1460803464,122913,1142257,12
1460803464,122840,1141936,12
1460803464,122901,1142035,12
1460803464,122704,1141703,12
1460803464,122793,1141758,12
1460803464,122708,1141800,12
1460803464,122776,1141442,12
1460803464,122755,1141621,12
1460803464,122704,1141749,12
1460803464,122725,1141544,12
1460803464,122632,1141578,12
